"ID_Direccion";"Nombre_Direccion"
2398;"COLONIA GUADALUPE LOPEZ, CALLE PRINCIPAL"
2399;"COL 1 DE MAYO"
2400;"PORVENIR DEL MORRO"
2401;"AGUACATE"
2402;"EL HIGO"
2403;"LOS ALTOS"
2404;"KILOMETRO 71"
2405;"BO LAS FLORES"
2406;"ALDEA COROZA"
2407;"EL CUTUQUITO"
2408;"NUEVO CHAMELECON"
2409;"EL MARANON"
2410;"LAS CAÑADAS"
2411;"SANTA ANA DE CHASNIGUA"
2412;"EL MILAGRO"
2413;"BO LA VICTORIA"
2414;"DOS CAMINOS SANTA FE"
2415;"1 CUADRA OESTE ZIP VILLANUEVA"
2416;"BO MANUEL BONILLA"
2417;"NUEVO CHAMELECON, VILLANUEVA CORTES"
2418;"SANTA EDUVIGES VILLANUEVA CORTES"
2419;"CENTRO COMUNAL"
2420;"COL. VALLE FRESCO"
2421;"EL GUIRAL"
2422;"MANO DERECHA BOULEVARD"
2423;"COL MARTIN FAJARDO"
2424;"SAN ISIDRO VILLANUEVA"
2425;"GUADALUPE LOPEZ"
2426;"COL. SINAI"
2427;"COL PRIMERO DE MAYO"
2428;"LLANOS DE CANADA"
2429;"BARRIO MANUEL BONILLA"
2430;"COL. COLINAS DE SUIZA"
2431;"CONTIGUO CENTRO DE SALUD BRISAS DEL CALAN"
2432;"COL. INDEPENDENCIA 1 CALLE"
2433;"BARRIO LA VICTORIA"
2434;"DOS CAMINOS SUR"
2435;"6 CALLE 5 Y 6 S.O., VILLANUEVA"
2436;"EL CHILE # 2"
2437;"TRAVESIA"
2438;"BO CAMPO ROJO"
2439;"CAMPANA"
2440;"ALDEA LA PITA"
2441;"BANDERAS TRES"
2442;"CEDROS"
2443;"ZAPADRIL ABAJO"
2444;"BAJAMAR"
2445;"COL. 21 DE OCTUBRE BARACOA"
2446;"PUERTO CORTES"
2447;"ALDEA EL CHILE NUMERO 2"
2448;"CALAN, CORTES"
2449;"ALDEA BARACOA"
2450;"BO. PUEBLO NUEVO ESC. 11 DE JUNIO, FRENTE CARRETERA S.P.S."
2451;"COL. EPISCOPAL, CARRETERA A CHAMELECONCITO"
2452;"COLONIA EPISCOPAL, PUERTO CORTES"
2453;"EL FARO, 10 Y 11 CALLE, 7 Y 8 AVE. UNA CUADRA ABAJO DE E.M.C"
2454;"SECTOR PITA, DESVIO DE CARRETERA A LA PITA"
2455;"SAN JOSE DE LAS BRISAS, CALLE PRINCIPAL"
2456;"EL MANGO"
2457;"BARRA DE CHAMELECON"
2458;"REMOLINO DEL TIGRE"
2459;"ALDEA LEMPIRA"
2460;"LA UVA"
2461;"SAVOY, BAJOS DE BARACOA"
2462;"COLONIA 30 DE MAYO"
2463;"NUEVO TICAMAYA"
2464;"BRISAS DE BARACOA"
2465;"ALDEA LA COLMAN"
2466;"EL OCOTE, FRENTE AL CAMPO DE FOOTBALL"
2467;"LAS PALMAS BARACO"
2468;"BO PALERMO"
2469;"ALDEA BRISAS DEL MAR"
2470;"LA JUNTA"
2471;"CAMPO NOLA"
2472;"EL SOFOCO"
2473;"EL BUM"
2474;"EL CHILE # 1"
2475;"GUANACASTALES"
2476;"NISPERALES"
2477;"MANACALITO"
2478;"BAJOS DE BARACOA"
2479;"BO MEDINA CALLE PRINCIPAL"
2480;"CHAMELECONCITO"
2481;"CIENAGUITA"
2482;"ROBLES"
2483;"SARAGUAINA CONT, BARRA DEL CHAMELECON"
2484;"PANA"
2485;"CAOBA"
2486;"BO PUEBLO NUEVO"
2487;"BO BUENOS AIRES AVE 11 CALLE 7"
2488;"1 AVE. 9 Y 10 BO LACURVA PTO CORTES"
2489;"BO COPEN 9-10 CALLE 2 AVE"
2490;"MEDINA"
2491;"COL LEONES ORILLAS DEL BOULEVARD"
2492;"COLONIA EMSLAND"
2493;"BAJAMAR ANTES DEL PUENTE EL ESTERO"
2494;"COL. NUEVE DE DICIEMBRE"
2495;"LAS DELICIAS 6 CUADRAS ADENTRO DEL COMEDOR ELSA"
2496;"COLONIA 19 DE MAYO"
2497;"COLONIA LAS PALMAS"
2498;"LA PITA, CARRETERA HACIA AGUA CALIENTE"
2499;"LA CAMPANA CEB HERIBERTO CASTILLO"
2500;"DESVIO A CHAMELECONCITO"
2501;"EL CHILE ·2"
2502;"COLONIA LA GRAN VILLA, CALLE PRINCIPAL, BARACOA"
2503;"LA FRATERNIDAD, DEVIO A CHAMELECON"
2504;"BO CIENAGUITA"
2505;"BO. PUEBLO NUEVO"
2506;"A LA PAR DE IGLESIA CATOLICA"
2507;"B. EL RESFUJIO CARRETERA BRIZA"
2508;"BO LOS MANGOS"
2509;", 3RA. AV. 9 Y 10 CALLE , BO. COPEN"
2510;"LAS LIMAS,ALAUCA"
2511;"ALAUCA"
2512;"CONTIGUO A CASA DEL SR MATIAS FERRUFINO"
2513;"MOMOTOMBO"
2514;"AGUA ZARCA"
2515;"LAS CHAMPAS"
2516;"LA JAGUA"
2517;"LAS ANONAS, ALAUCA"
2518;"LOS MATAZANOS"
2519;"LAS LIMAS"
2520;"EL CANTON"
2521;"LAS MANZANILLAS"
2522;"LAS MANOS"
2523;"EL PEDREGALITO"
2524;"ALAUCA BARRIO TIERRA BLANCA"
2525;"EL CARTON"
2526;"Cuyamapa, Villa Santa"
2527;"BO. EL CARMELO"
2528;"EL GUANO"
2529;"BARRIO LOS ARCOS"
2530;"COLONIA COFRADIA"
2531;"COL NUEVA ESPERANZA"
2532;"COL LA CONCEPCION"
2533;"ARAULI"
2534;"EL PARAISITO"
2535;"LAS ANIMAS"
2536;"La Libertad de Azabache"
2537;"Santa Rita Arriba"
2538;"NOVENO BATALLON DE INFANTERIA"
2539;"VILLA SANTA"
2540;"SAN DIEGO, DANLI"
2541;"BARRIO ORIENTAL"
2542;"BO EL CENTRO CONTIGUO COOPERATIVA APAGUIZ"
2543;"EL CHICHICASTE"
2544;"VILLA AHUMADA"
2545;"DANLI"
2546;"COLONIA NUEVA ESPERANZA"
2547;"JACALEAPA BARRIO ARRIBA"
2548;"LA REFORMA CUYAMAPA N2"
2549;"BARRIO EL CENTRO FTE. LOGIA MAZONICA"
2550;"LAS CHAMPAS, EL MAGUELAR"
2551;"OCOBAS"
2552;"COL. LA CAÑADA"
2553;"POTRERO GRANDE"
2554;"BUENOS AIRES, VILLA SANTA"
2555;"SANTA RITA ABAJO"
2556;"VILLA ELENA"
2557;"EL RECUERDO, LA ESPERANZA"
2558;"LA PEDROSA"
2559;"BUENA VISTA SIALES"
2560;"LA SELVA VILLA SANTA"
2561;"EL SUBICO, TROJES"
2562;"EL BOSQUE SCALES"
2563;"ZAPOTE JALAN"
2564;"EL ORAINE VILLA SANTA"
2565;"MINAS EL OBRAJE"
2566;"LA LAGUNA GUAMBUCO"
2567;"LA LIBERTAD AZABACHE"
2568;"LAS FLORES N3"
2569;"COL EL GUALIQUEME"
2570;"ZEPEDA N2"
2571;"COL 16 DE MAYO"
2572;"EL HATILLO"
2573;"LOS MEZCALES"
2574;"LAS VEGAS EL MAGUELAR"
2575;"PUEBLO NUEVO ABAJO"
2576;"LOS PLACERES"
2577;"ALDEA SAMARIA"
2578;"CASERIO SAN ISIDRO ALDEA EL TABLON"
2579;"BUENOS AIRES EL MAGUELAR"
2580;"LOS LAURELES N2 VILLA SANTA"
2581;"ALDEA EL BORDO"
2582;"BUENOS AIRES JALAN"
2583;"COL BELLA VISTA"
2584;"PROVIDENCIA ARRIBA"
2585;"EL PROGRESO EL AGUILA"
2586;"EL BONETON"
2587;"MONTANUELA SANTA MARIA"
2588;"LA ESPERANZA DE CAPIRE"
2589;"SAN ESTEBAN"
2590;"VILLA NUEVA N2"
2591;"LAS QUEBARADAS"
2592;"SAN AGUSTIN N2"
2593;"EL PORVENIR DE LA JOYA"
2594;"CARRETERA QUE CONDUCE A RIO ARRIBA PRADO"
2595;"EL BARBASCO / ESC FRANCISCO MORAZAN"
2596;"SAN JOSE DE YAMALE"
2597;"LA MAQUINA"
2598;"PUEBLO NUEVO ARRIBA"
2599;"SAN FCO VILLA CIFUENTES"
2600;"LA ESPERANZA MAGUELAR"
2601;"EL ROSARIO, PORVENIR N 1"
2602;"LA PRIMAVERA N1"
2603;"CUBA CHAPARRAL"
2604;"VILLA REAL"
2605;"SAN RAMON"
2606;"LA ESPERANZA CUYAMAPA N2"
2607;"COOP NUEVO COYOLAR JUTIAPA"
2608;"SAN RAMON LA LODOSA"
2609;"LA JAGUA DE ESCUAPA"
2610;"LA MONTANITA EL CHICHICASTE"
2611;"EL ONAL"
2612;"ASENTAMIENTO 19 DE ABRIL EL OBRAJE"
2613;"PIEDRAS COLORADAS"
2614;"EL GUABAL"
2615;"LAS VEGAS DE VERACRUZ"
2616;"ARROZALES"
2617;"PAJARILLOS"
2618;"EL PRADO"
2619;"CAYANTU"
2620;"SANTA CLARA EL PORVENIR N1"
2621;"LOS LAURELES N1"
2622;"EL TERRERO CHAPARRAL"
2623;"LA CAMPOS APALI"
2624;"LOS CORRALES APALI"
2625;"SAN JOSE DE ZEPEDA"
2626;"EL ZAPOTE CHAPARRAL"
2627;"BARCELONA"
2628;"BARRIO EL CARMELO"
2629;"RIO ARRIBA N2"
2630;"EL RUANO"
2631;"LA ZARZALOSA"
2632;"LA MAJADA N2"
2633;"VEGAS DE GUAMBUCO"
2634;"SAN ANTONIO DE BUENA VISTA"
2635;"MAQUENGALITO"
2636;"BUENOS AIRES N2"
2637;"EL HABILLAL"
2638;"SANTA CRUZ DE SEALES"
2639;"PROVIDENCIA N2"
2640;"RIO ARRIBA N1"
2641;"VILLA NUEVA N3"
2642;"EL ZAPOTE CAMPAMENTO N2"
2643;"EL ZAPOTILLO ARENAL"
2644;"CUYAMAPA"
2645;"LA ESPERANZA VILLA SANTA"
2646;"BUENA VISTA CIFUENTES"
2647;"LA VIGIA N1"
2648;"CHICHIMORA JAMASTRAN"
2649;"LA SIERRA"
2650;"LAS MIELES"
2651;"LAS TRAVESIAS"
2652;"CUYAMAPA N2"
2653;"EL URRACAL"
2654;"VILLA RICA EL AGUILA"
2655;"EL GUAYACAN"
2656;"AMPARO, TROJES"
2657;"SAN ANTONIO RIO FRIO"
2658;"SANTA CRUZ YAMALES"
2659;"PROGRESO DE CAPIRE"
2660;"LAS FLORES N2 VILLA CIFUENTES"
2661;"ARGELIA"
2662;"SAN ANTONIO CIFUENTES"
2663;"LA REDONDA"
2664;"SANTA RITA ARRIBA SANTA MARIA"
2665;"BUENA VISTA N2"
2666;"BAJILLALES"
2667;"LA CIENEGUIT"
2668;"TEMEPECHIN"
2669;"LOS CLAVELES"
2670;"EL CANON"
2671;"LOS TROZOS N1"
2672;"LA ENEA"
2673;"LAS FLORES N2"
2674;"VALLE VERDE"
2675;"SEALE COOPERATIVA"
2676;"LAS CANITAS"
2677;"EL ZAPOTE QUEBRADA LARGA"
2678;"SAN FRANCISCO DE CAPIRE"
2679;"LOS TRONCONES"
2680;"SANTA RITA JAMASTRAN"
2681;"SAN FRANCISCO LA LODOZA"
2682;"SAN MARCOS ARRIBA"
2683;"EL MALACATE"
2684;"BUENOS AIRES N1"
2685;"PROVIDENCIA N1"
2686;"EL HIGUERITO EL PORVENIR N1"
2687;"ALTOS DE ESCUAPA"
2688;"BUENA ESPERANZA"
2689;"LA ESPERANZA ABAJO STA MARIA"
2690;"LAS PIEDRECITAS"
2691;"VILLANUEVA GUAMBUCO"
2692;"VALLE ALEGRE"
2693;"EL CEDRAL N2"
2694;"LA ESTACADA"
2695;"EL CHAPARRAL"
2696;"PLAN DE LA CRUZ"
2697;"SAN JUAN DE LINACA"
2698;"LA LIMA APALI"
2699;"ARENALES"
2700;"LA ESPERANZA ARRIBA"
2701;"BUENA VISTA DE PIRINEOS"
2702;"QUEBRADA CHIQUITA N2"
2703;"PUEBLO NUEVO AZABACHE"
2704;"EL CEDRAL N1"
2705;"LAS DELICIAS N2"
2706;"LOS GUACIMOS"
2707;"LA ESTRELLA EL PORVENIR"
2708;"MANGAS ABAJO"
2709;"EL JICARITO, CHICHICASTE"
2710;"EL QUEBRADON"
2711;"EL PORVENIR N2"
2712;"EL PORVENIR N1"
2713;"LAS LOMAS"
2714;"EL PINAL JAMASTRAN"
2715;"LA MERCED"
2716;"ESPANOL GRANDE"
2717;"GUACANALI SANTA MARIA"
2718;"MAQUENGALES"
2719;"QUEBRADA CHIQUITA N1"
2720;"SANTA ANA JAMASTRAN"
2721;"PLAN LARGO"
2722;"EL PINONAL"
2723;"EL PASTAL"
2724;"PLANCITOS"
2725;"SAN FRANCISCO DE ESCUAPA"
2726;"QUEBRADA CHIQUITA #3"
2727;"LA UNION N1"
2728;"CAPIRE"
2729;"TAPALCHI"
2730;"EL GUINEO"
2731;"EL ZARZAL"
2732;"LAS FLORES N2 SANTA MARIA"
2733;"LAS CRUCITAS VILLA JUTIAPA"
2734;"SAN JULIAN"
2735;"LA UNION N2"
2736;"EL SUYATILLO"
2737;"LA BATEA"
2738;"QUEBRADA ARRIBA OCULI"
2739;"EL AGUILA"
2740;"LAS CAMELIAS"
2741;"EL BENQUE VALLE JAMASTRAN"
2742;"EL MAGUELAR"
2743;"EL ZAMORANO"
2744;"LAS TUNAS 4 KM CARRETERA DANLI"
2745;"LA LIMA"
2746;"QUEBRADA LARGA"
2747;"SARTENEJAS"
2748;"SAN JOSE AZBACHE"
2749;"JUTIAPA"
2750;"CORRAL FALSO CALLE HACIA SAN MATIAS"
2751;"LA PALMILLA"
2752;"EL OLINGO"
2753;"EL GUALIQUEME"
2754;"EL PESCADERO"
2755;"CIFUENTES"
2756;"COL LA REFORMA"
2757;"BO. ORIENTAL"
2758;"COL LAS BRISAS"
2759;"CONTIGUO A LA ESCUELA ALVARO CONTRERAS"
2760;"COLONIA EL ENCANTO, DANLI"
2761;"CONTIGUO EDIFICIO ESCUELA FRANCISCO MORAZAN"
2762;"CONTIGUO A LA ESCUELA JOSE TRNIDAD REYES"
2763;"LAS TUNAS"
2764;"BAÑADEROS EL AGUILA"
2765;"ESN LAS ESCUELA JUAN LINDO"
2766;"LA ANGOSTURA 2 CUADRAS DESPUES DE LA BODEGA DE FERTILIZANTES"
2767;"COL. 16 DE MAYO"
2768;"BUENOS AIRES N. 2"
2769;"LA ESPERANZA ARRIBA EL GUANO"
2770;"EL MATAZANO, VALLE DE JAMASTRAN"
2771;"CORRAL FALSO"
2772;"ANTIGUO LOCAL DE LA ESCUELA 14 DE JULIO"
2773;"EL BORDO"
2774;"COOPERATIVA CEALES"
2775;"EL ZAPOTILLO JAMASTRAN"
2776;"ALDEA LAS LOMAS"
2777;"EL PIÑONAL"
2778;"EL POZO BENDITO"
2779;"SAN DIEGO"
2780;"TROJES"
2781;"COL. NUEVA ESPERANZA"
2782;"BO.EL CAMPO TROJES EL PARAISO"
2783;"ALDEA DE QUEBRADA LARGA"
2784;"COLONIA LA CONCEPCION"
2785;"BARRIO LA CEIBITA"
2786;"LA MERCED CHIRINAS"
2787;"FTE A PEPYLUZ (DANLI)"
2788;"CUYALI"
2789;"SAN ANTONIO DE CONCHAGUA"
2790;"LAS SELVAS"
2791;"LAS BARRANCAS"
2792;"BO. SAN ISIDRO"
2793;"BARRIO SANTA CLARA"
2794;"CARRETERA HACIA LAS SELVAS"
2795;"CRIQUE DE ORO LA LODOZA"
2796;"COL ALTAMIRA"
2797;"EL RECUERDO LA LODOZA"
2798;"COL SAN JUAN BAUTISTA"
2799;"COL MONTECRISTO"
2800;"COL SAN MIGUEL"
2801;"EL HONDABLE"
2802;"ALDEA EL PALOMAR"
2803;"EL PACON"
2804;"TRES PIEDRAS"
2805;"SAN JOSE DE LAS CANAS"
2806;"MATA DE PLATANO"
2807;"LAS GUAVAS"
2808;"BARRIO EL ROSARIO"
2809;"LA LODOZA"
2810;"LAS CANAS"
2811;"LOS VOLCANCITOS"
2812;"VOLCANES"
2813;"LOS BEJUCALES"
2814;"LA LIMA DE LAS SELVAS"
2815;"LOS TERRONES"
2816;"EL CARBON"
2817;"ALDEA DIFICULTADES"
2818;"LOS HIGUEROS"
2819;"RINCON LARGO"
2820;"GRANADILLOS"
2821;"PORTILLO DEL CEDRO"
2822;"PALO GRANDE"
2823;"ALDEA PALO GRANDE"
2824;"SAN MARCOS DE LAS SELVAS"
2825;"COLONIA SAN JUAN BAUTISTA"
2826;"ALDEA DE SANTA CRUZ"
2827;"ALDEA LAS SELVAS"
2828;"COLONIA 24 DE DICIEMBRE"
2829;"COLONOA ALTAMIRA"
2830;"MANZARAGUA"
2831;"GALERAS"
2832;"BO. LA CRUZ"
2833;"AROCHA"
2834;"LOMA VERDE"
2835;"LIQUIDAMBAR"
2836;"ARRAYANES"
2837;"SILISGUALAGUA"
2838;"LAVANDEROS"
2839;"BARRIO LACRUZ"
2840;"CARRETERA CENTRAL, SILISGUALAGUA"
2841;"CARRETERA PRINCIPAL A GUINOPE"
2842;"CONTIGUO AL CENTRO COMUNAL, FRENTE IGLESIA CATOLICA"
2843;"CALLE PRINCIPAL, EL CENTRO SANTA ROSA"
2844;"BARRIO EL CENTRO, CALLE FRANCISCO A. MARQUEZ, GUINOPE"
2845;"JACALEAPA"
2846;"Aldea el Robledal"
2847;"POZO BENDITO"
2848;"QUISGUALAGUA"
2849;"SAN MARCOS ABAJO"
2850;"LA CHORRERA"
2851;"LOMAS LIMPIAS"
2852;"BO. TRONCONAL(ALD"
2853;"CASERIO EL HATO"
2854;"TRES CEIBAS"
2855;"EL CALERO"
2856;"LA BURRERA, LIURE"
2857;"|CASERIO EL TAMARINDO"
2858;"SAMALAGUAIRE"
2859;"CHICHIMECO"
2860;"CALPULES ALDEA SAN RAMON"
2861;"EL ESCANO"
2862;"MONTE GRANDE"
2863;"BOCUIRE"
2864;"BARRIO LA PLAZA"
2865;"COMUNIDAD EL HATO"
2866;"LIURE, CENTRO"
2867;"BO.EL EDEN"
2868;"BARRIO MIGUEL PAZ BARAHONA"
2869;"LA ESTANCIA"
2870;"EL ESPINITO"
2871;"SAN MATIAS, EL GUAYACAN"
2872;"EL ESPINITO SAN MATIAS"
2873;"NUEVO PARAISO"
2874;"ENTRADA PRINCIPAL"
2875;"AGUA MORADA, MOROCELÌ, CALLE PAVIMENTADA HACIA DANLÌ"
2876;"EL SEVILLANO"
2877;"ALDEA NUEVA ESPERANZA"
2878;"ALD.EL SUYATE"
2879;"GRANADILLA"
2880;"EL CHAGUITE"
2881;"NAGUARA"
2882;"LLANO EL TIGRE"
2883;"QUEBRADA GRANDE N2"
2884;"EL CAMPO"
2885;"BUENAS NOCHES"
2886;"LOS LIQUIDAMBOS"
2887;"GUADALAJARA"
2888;"VALLE ARRIBA"
2889;"QUEBRADA GRANDE N1"
2890;"EL CENSO,MOROCELI"
2891;"HOYA GRANDE, MOROCELI"
2892;"EL SUYATE"
2893;"BUENA VISTA MOROCELI"
2894;"BO.EL CENTRO CEMENTERIO MOROCE"
2895;"OROPOLI"
2896;"LAS CRUCITAS, OROPOLI"
2897;"LA MESA"
2898;"EL DESHECHO"
2899;"OREALI"
2900;"EL ABRA"
2901;"LA MESA OROPOLI"
2902;"ADL. EL DESHECHO"
2903;"BO.SAN JOSE DE OROPOLI"
2904;"ALDEA EL PORVENIR"
2905;"EL ZURZULAR"
2906;"EL JUNQUILLO"
2907;"LOMANILLOS"
2908;"LOMA DE ENMEDIO"
2909;"SABANA REDONDA"
2910;"EL LIMONCILLO"
2911;"CONTIGUO A CASA DE LUIS IRIAS"
2912;"LAS CRUCES"
2913;"LA REINA"
2914;"SURULE"
2915;"EL BARRERO"
2916;"MACTUCA"
2917;"NAVIJUPE"
2918;"JUNACATAL"
2919;"LA MONTANITA"
2920;"TAPAHUASCA"
2921;"QUEBRACHOS"
2922;"SAN LUCAS"
2923;"SAN LUCAS, NAVIJUPE"
2924;"SAN LUCAS, MONTE GRANDE"
2925;"SAN LUCAS CENTRO CALLE EL CALVARIO"
2926;"APALIPI N 2"
2927;"MANDASTA N1"
2928;"SANTA ANTONIO DE FLORES"
2929;"SIUYU, SAN ANTONIO DE FLORES"
2930;"LA CACALA"
2931;"ORLICA"
2932;"SONZAPOTE"
2933;"MANDASTA N2"
2934;"LLANO GRANDE"
2935;"CHAGUITES"
2936;"BARRIO BELLA ORIENTE"
2937;"MANDASTA NO.1"
2938;"ALDEA LA COMUNIDAD EN EL CENTRO"
2939;"SOLEDAD"
2940;"SEXTO BAT DE INFANTERIA OJO DE AGUA"
2941;"LA CULEBRA"
2942;"EL PORTILLO LA VICTORIA"
2943;"PORTILLO DE AGUA DULCE, SOLEDAD"
2944;"EL GUAJINIQUIL N2"
2945;"GUAJINIQUIL N1"
2946;"EL TALPETATE"
2947;"EL BAJIO"
2948;"EL BARREAL"
2949;"EL PORTILLO BLANCO"
2950;"EL TAPEADO"
2951;"EL RODEITO SAN DIEGO"
2952;"CERRO BONITO SOLEDAD"
2953;"LAS MARIAS, MUNICIPIO DE SOLEDAD"
2954;"EL VICTORIANO"
2955;"EL NARANJO LOS ALPES"
2956;"SOLEDAD CENTRO"
2957;"CERRO BONITO"
2958;"LAS MARIAS SOLIEDAD"
2959;"EL VICTORIANO SOLEDAD EL PARAISO"
2960;"CALLE PPAL A TEGUC CONTIGUO A CORREO NACIONAL"
2961;"JOBAL"
2962;"BO. LAS ACACIAS"
2963;"ALDEA SAN SEBASTIAN"
2964;"SALITRE"
2965;"VADO NEGRO"
2966;"MAYARAN"
2967;"TEXIGUAT, CUNAIRE"
2968;"TEXIGUAT,ALDEA EL TULE"
2969;"CACERIO GUIRAZNA"
2970;"LA MANZANA"
2971;"ALDEA EL COMERCIO"
2972;"ALDEA GUITARRILLAS"
2973;"CASERIO PLAN GRANDE"
2974;"SANTA ROSITA"
2975;"TRAVESIAS"
2976;"CAGUALAGUA"
2977;"ALDEA EL TERRERO"
2978;"CASERIO EL YALDE"
2979;"TEXIGUAT, SAN SEBASTIAN"
2980;"JAMAYUPE"
2981;"EL HACHERO"
2982;"ASUNCION"
2983;"CGUALAGUA"
2984;"Quebradas"
2985;"BO. ALFONSO XIII, CONTIGUO PAPELERIA CRISTO REY"
2986;"San Antonio de Cifuentes"
2987;"LOS MILAGROS, TROJES"
2988;"NEVA ESPERANZA RIO COCO / ESC. ELIO VALLE (Correcto Nueva Es"
2989;"SAN FRANCISCO ABAJO"
2990;"BRISAS DE YAMALES, RIO COCO"
2991;"EL TABLAZO"
2992;"NUEVA ESPERANZA, VIA TROJES"
2993;"MONTE DE SINAI"
2994;"EL GUANO N1"
2995;"POZA REDONDA"
2996;"EL GUANITO"
2997;"MONTEFRESCO"
2998;"MORIAH"
2999;"RIO ARRIBA NO. 2"
3000;"LAS DELICIAS N.1"
3001;"CALLE PPAL CONTIGUO A SEÑORA MARTHA RODRIGUEZ"
3002;"BARRIO ALFONSO XIII"
3003;"COL. 21 DE FEBRERO"
3004;"ALD.DE ARENALES TROJES EL PARAISO"
3005;"ALDEA TOLOBRE"
3006;"HATO QUEMADO, VADO ANCHO"
3007;"APAUSUPO, VADO ANCHO"
3008;"SAN JOSE, VADO ANCHO"
3009;"JUÑICUAO, VADO ANCHO"
3010;"CERRO LARE, VADO ANCHO"
3011;"LAS LAJITAS"
3012;"VADO ANCHO"
3013;"LOS PLANES, VADO ANCHO"
3014;"YAUYUPE"
3015;"CHAGUITILLOS, YAYUPE"
3016;"CUSMATU"
3017;"EL PICADERO"
3018;"EL HORNITO"
3019;"EL PICADERO, YAUYUPE"
3020;"Barrio el Robledad, Kilometro 15"
3021;"NO especificado"
3022;"BO. LA INSUCA"
3023;"GUANACASTILLO"
3024;"BARRIO EL CENTRO, ALDEA EL PATASTE"
3025;"LA GRANADILLA, YUSCARAN"
3026;"AGUA VIVA EL TEÐIDERO"
3027;"ALDEA CUESTA DE DANTAS"
3028;"CORRAL QUEMADO"
3029;"CHAGUITE ORIENTE"
3030;"CHAGUITE SUR"
3031;"ALDEA RANCHO DEL OBISPO"
3032;"EL TENIDERO"
3033;"EL PERICON"
3034;"ALDEA LA CRUCITA"
3035;"EL LAINEZ"
3036;"ALDEA LA CIENAGA"
3037;"BO. EL CALVARIO"
3038;"CONTIGUO A LA ESC. JUAN RAUDALES PORTILLO"
3039;"EL OCOTAL, YUSCARAN"
3040;"LOS LAINEZ"
3041;"CORDONCILLO"
3042;"FTE A LA PLAZA, AL PAR DE ESC JOSE CECILIO DEL VALLE"
3043;"ALDEA LAS CRUCITAS"
3044;"OJO DE AGUA, YUSCARAN"
3045;"BARRIO PATIO GRANDE"
3046;"BO.EL CAMPO"
3047;"LA ESPERANZA PEÑE BLANCA"
3048;"COLONIA HOLANDESA (NUEVA JERUSALEM)"
3049;"LOS NANCES"
3050;"BRISAS DEL JALAN"
3051;"CASERIO EL ENCINAL"
3052;"EL HORMIGUERO"
3053;"LOS NOGALES"
3054;"LAS GOLONDRINAS"
3055;"LA VEGA EL ENCANTO"
3056;"PINUELAS"
3057;"EL GUAJACO"
3058;"BUENOS AIRES DEL JALAN"
3059;"LA TOYOSA"
3060;"CASERIO LOS COCOS"
3061;"BANADEROS"
3062;"LOS ALMENDROS"
3063;"LAGUNA DEL CHILE"
3064;"EL COPANTILLO"
3065;"QUEBRADA DEL ZAPOTILLAL"
3066;"LOS PLANCITOS"
3067;"LA MESETA"
3068;"LA COMUNIDAD"
3069;"LOS ENCINOS"
3070;"LA GRANJA, TEUPASENTI"
3071;"PUERTO OCOTAL, TEUPASENTI"
3072;"VALPARAISO"
3073;"SABANAGRANDE"
3074;"EL SALADINO"
3075;"ZACATERAS"
3076;"EL CHELON"
3077;"LAS CORTINAS"
3078;"EL ENCINO"
3079;"EL CHILITO"
3080;"SANTA ROSA N2"
3081;"EL JUTE"
3082;"EL PANAL"
3083;"SUYATAL"
3084;"PASO HONDO"
3085;"ESCOBAS AMARILLAS"
3086;"SANTA ROSA N1"
3087;"TEUPASENTI"
3088;"HOLANDESA, TEUPASENTI"
3089;"SANTA ROSA NO 2"
3090;"BAÑADEROS"
3091;"EL SUYATAL"
3092;"BO.GUNACASTE TEUPANSENTI"
3093;"BO ABAJO SAN JUAN DE FLORES"
3094;"CAMPO ALEGRE"
3095;"SUYAPA"
3096;"BARTOLA"
3097;"GUARICAYAN"
3098;"COL LOS LAURELES"
3099;"SICAGUARA"
3100;"JOYAS DE CARBALLO"
3101;"EL BOSQUE"
3102;"EL TENCHON"
3103;"SAN JOSE DE RAMOS"
3104;"MIRAVALLE"
3105;"YAMAGUARE"
3106;"CHANDALA"
3107;"MARAITA"
3108;"YOCULATECA"
3109;"ESCANO DE TEPALE"
3110;"LA ESPERANZA, BO. EL CENTRO"
3111;"PORTILLO DE SIALE"
3112;"AGUA DULCE"
3113;"PORTILLO DE CORDOVA"
3114;"BARROSAS"
3115;"URRUTIAS"
3116;"SAN IGNACIO, SAN MIGUEL DE BARROSA F.M"
3117;"LIZAPA"
3118;"SAN MIGUELITO,BARRIO EL CENTRO SALIDA HACIA EL SUR"
3119;"QUEBRADA ARRIBA SAN MIGUELITO"
3120;"EL ZAPOTE."
3121;"FINAL DE LA CARRETERA FTE A CASA SALVADOR POSADAS"
3122;"AVENIDA A AL LADO DE LA CALLE FRENTE DE LA CASA DE ERNESTO"
3123;"CASERIO GUANACASTE EL HATO"
3124;"FINAL DE LA CALLE FRENTE A CASA SALVADOR POSADAS"
3125;"SAN MIGUELITO CENTRO"
3126;"AHUAS GRACIAS A DIOS"
3127;"AWAS DEPT DE GRACIAS A"
3128;"BANAKA JUAN FRANCISCO BULNES GRACIAS A DIOS"
3129;"PALACIOS"
3130;"BATALLA"
3131;"BARRIO TRUJILLO"
3132;"ARAS LAYA"
3133;"BATALLA, JUAN FRANCISCO BULNES"
3134;"BARRA PATUCA"
3135;"SAN MIGUEL, RIO PLATANO"
